loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
3.2289,4.349220275878906,9.857142857142858e-05,1.0,9,,,,,,,,,,
,,,1.0,9,2.8601863384246826,0.16666666666666666,0.9243,64.913,2.164,,,,,
2.8642,6.283225059509277,9.714285714285715e-05,2.0,18,,,,,,,,,,
,,,2.0,18,2.5819427967071533,0.21666666666666667,0.9292,64.57,2.152,,,,,
2.6811,5.590826034545898,9.571428571428573e-05,3.0,27,,,,,,,,,,
,,,3.0,27,2.2406091690063477,0.36666666666666664,0.9228,65.022,2.167,,,,,
2.4887,5.304833889007568,9.428571428571429e-05,4.0,36,,,,,,,,,,
,,,4.0,36,2.038992404937744,0.38333333333333336,0.9351,64.161,2.139,,,,,
2.271,5.632861137390137,9.285714285714286e-05,5.0,45,,,,,,,,,,
,,,5.0,45,1.733393907546997,0.55,0.9314,64.422,2.147,,,,,
2.092,7.616766929626465,9.142857142857143e-05,6.0,54,,,,,,,,,,
,,,6.0,54,1.5698567628860474,0.6166666666666667,0.9315,64.411,2.147,,,,,
1.8717,8.166089057922363,9e-05,7.0,63,,,,,,,,,,
,,,7.0,63,1.326581358909607,0.7166666666666667,0.9294,64.556,2.152,,,,,
1.6935,6.346167087554932,8.857142857142857e-05,8.0,72,,,,,,,,,,
,,,8.0,72,1.2095725536346436,0.7333333333333333,0.9271,64.721,2.157,,,,,
1.5164,6.959222793579102,8.714285714285715e-05,9.0,81,,,,,,,,,,
,,,9.0,81,1.0992486476898193,0.7166666666666667,0.9221,65.067,2.169,,,,,
1.3969,5.954493522644043,8.571428571428571e-05,10.0,90,,,,,,,,,,
,,,10.0,90,0.9663066267967224,0.7166666666666667,0.9296,64.541,2.151,,,,,
1.2414,6.414243698120117,8.428571428571429e-05,11.0,99,,,,,,,,,,
,,,11.0,99,0.9646674990653992,0.75,0.9237,64.953,2.165,,,,,
1.0779,5.132754802703857,8.285714285714287e-05,12.0,108,,,,,,,,,,
,,,12.0,108,0.8406009078025818,0.7333333333333333,0.9242,64.92,2.164,,,,,
1.0384,6.342248916625977,8.142857142857143e-05,13.0,117,,,,,,,,,,
,,,13.0,117,0.8393195271492004,0.7666666666666667,0.9241,64.926,2.164,,,,,
0.9795,6.772993087768555,8e-05,14.0,126,,,,,,,,,,
,,,14.0,126,0.866332471370697,0.7833333333333333,0.9299,64.524,2.151,,,,,
0.853,5.550339221954346,7.857142857142858e-05,15.0,135,,,,,,,,,,
,,,15.0,135,0.7803182005882263,0.7833333333333333,0.927,64.725,2.158,,,,,
0.7662,6.167002201080322,7.714285714285715e-05,16.0,144,,,,,,,,,,
,,,16.0,144,0.8185622096061707,0.8,0.9354,64.141,2.138,,,,,
0.7207,5.747900485992432,7.571428571428571e-05,17.0,153,,,,,,,,,,
,,,17.0,153,0.7677598595619202,0.8,0.9299,64.526,2.151,,,,,
0.6111,5.285412788391113,7.428571428571429e-05,18.0,162,,,,,,,,,,
,,,18.0,162,0.821223795413971,0.8,0.9345,64.207,2.14,,,,,
0.6117,6.876702785491943,7.285714285714286e-05,19.0,171,,,,,,,,,,
,,,19.0,171,0.8189325928688049,0.8166666666666667,0.9254,64.838,2.161,,,,,
0.5588,5.000796318054199,7.142857142857143e-05,20.0,180,,,,,,,,,,
,,,20.0,180,0.8326085805892944,0.8,1.0579,56.719,1.891,,,,,
0.4605,5.5367512702941895,7e-05,21.0,189,,,,,,,,,,
,,,21.0,189,0.8979629278182983,0.7833333333333333,0.9335,64.272,2.142,,,,,
0.473,4.361409664154053,6.857142857142858e-05,22.0,198,,,,,,,,,,
,,,22.0,198,0.8677960634231567,0.8,0.9384,63.935,2.131,,,,,
0.4328,5.6009697914123535,6.714285714285714e-05,23.0,207,,,,,,,,,,
,,,23.0,207,0.8420368432998657,0.8,0.9333,64.288,2.143,,,,,
,,,23.0,207,,,,,,337.1404,56.89,1.869,3849518077888512.0,1.3882261439797958
