loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
3.2755,8.455558776855469,9.857142857142858e-05,1.0,5,,,,,,,,,,
,,,1.0,5,2.9742136001586914,0.16666666666666666,0.6275,105.176,3.187,,,,,
3.1099,8.020358085632324,9.714285714285715e-05,2.0,10,,,,,,,,,,
,,,2.0,10,2.913525342941284,0.16666666666666666,0.615,107.31,3.252,,,,,
2.9917,9.14462661743164,9.571428571428573e-05,3.0,15,,,,,,,,,,
,,,3.0,15,2.8312013149261475,0.16666666666666666,0.5085,129.792,3.933,,,,,
2.9535,8.839893341064453,9.428571428571429e-05,4.0,20,,,,,,,,,,
,,,4.0,20,2.7924692630767822,0.18181818181818182,0.5104,129.303,3.918,,,,,
2.9176,10.563515663146973,9.285714285714286e-05,5.0,25,,,,,,,,,,
,,,5.0,25,2.8384294509887695,0.16666666666666666,0.5098,129.47,3.923,,,,,
2.8651,9.588221549987793,9.142857142857143e-05,6.0,30,,,,,,,,,,
,,,6.0,30,2.6987624168395996,0.21212121212121213,0.5106,129.26,3.917,,,,,
2.5629,13.337614059448242,9e-05,7.0,35,,,,,,,,,,
,,,7.0,35,2.4981298446655273,0.2878787878787879,0.5092,129.625,3.928,,,,,
2.315,11.69377326965332,8.857142857142857e-05,8.0,40,,,,,,,,,,
,,,8.0,40,2.344754219055176,0.3939393939393939,0.5095,129.545,3.926,,,,,
2.031,26.012834548950195,8.714285714285715e-05,9.0,45,,,,,,,,,,
,,,9.0,45,2.109365940093994,0.42424242424242425,0.5095,129.55,3.926,,,,,
1.8706,11.595168113708496,8.571428571428571e-05,10.0,50,,,,,,,,,,
,,,10.0,50,2.03536057472229,0.4090909090909091,0.5088,129.715,3.931,,,,,
1.7823,32.448299407958984,8.428571428571429e-05,11.0,55,,,,,,,,,,
,,,11.0,55,2.1693503856658936,0.36363636363636365,0.5063,130.37,3.951,,,,,
1.6682,11.47487735748291,8.285714285714287e-05,12.0,60,,,,,,,,,,
,,,12.0,60,1.9787962436676025,0.4393939393939394,0.5092,129.608,3.928,,,,,
1.5966,16.789886474609375,8.142857142857143e-05,13.0,65,,,,,,,,,,
,,,13.0,65,2.0446648597717285,0.4090909090909091,0.6085,108.457,3.287,,,,,
1.3818,12.30519962310791,8e-05,14.0,70,,,,,,,,,,
,,,14.0,70,1.6880197525024414,0.5,0.5092,129.62,3.928,,,,,
1.2543,9.397214889526367,7.857142857142858e-05,15.0,75,,,,,,,,,,
,,,15.0,75,1.5979293584823608,0.6212121212121212,0.5104,129.315,3.919,,,,,
1.073,10.040544509887695,7.714285714285715e-05,16.0,80,,,,,,,,,,
,,,16.0,80,1.7981239557266235,0.5,0.5101,129.376,3.92,,,,,
0.9912,6.273659706115723,7.571428571428571e-05,17.0,85,,,,,,,,,,
,,,17.0,85,1.5261751413345337,0.6060606060606061,0.5097,129.486,3.924,,,,,
0.8299,7.4402546882629395,7.428571428571429e-05,18.0,90,,,,,,,,,,
,,,18.0,90,1.4720938205718994,0.5909090909090909,0.5101,129.388,3.921,,,,,
0.6939,12.931343078613281,7.285714285714286e-05,19.0,95,,,,,,,,,,
,,,19.0,95,1.4147735834121704,0.6212121212121212,0.5098,129.468,3.923,,,,,
0.6372,9.798800468444824,7.142857142857143e-05,20.0,100,,,,,,,,,,
,,,20.0,100,1.5470287799835205,0.5606060606060606,0.5093,129.578,3.927,,,,,
0.5501,6.280911922454834,7e-05,21.0,105,,,,,,,,,,
,,,21.0,105,1.3172377347946167,0.696969696969697,0.5115,129.034,3.91,,,,,
0.4793,5.136526584625244,6.857142857142858e-05,22.0,110,,,,,,,,,,
,,,22.0,110,1.6875286102294922,0.5454545454545454,0.5108,129.199,3.915,,,,,
0.4029,5.329859256744385,6.714285714285714e-05,23.0,115,,,,,,,,,,
,,,23.0,115,1.3334039449691772,0.6060606060606061,0.51,129.406,3.921,,,,,
0.3666,8.4086332321167,6.571428571428571e-05,24.0,120,,,,,,,,,,
,,,24.0,120,1.364022135734558,0.6666666666666666,0.5103,129.339,3.919,,,,,
,,,24.0,120,,,,,,259.1491,72.391,1.351,5994729362128896.0,1.6916630496581395
