loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
3.3349,8.295796394348145,9.857142857142858e-05,1.0,5,,,,,,,,,,
,,,1.0,5,3.0270180702209473,0.20967741935483872,0.44,140.895,2.272,,,,,
3.0456,7.433750629425049,9.714285714285715e-05,2.0,10,,,,,,,,,,
,,,2.0,10,2.885685920715332,0.20967741935483872,0.5478,113.172,1.825,,,,,
2.9825,8.28918743133545,9.571428571428573e-05,3.0,15,,,,,,,,,,
,,,3.0,15,2.8562967777252197,0.14516129032258066,0.4401,140.867,2.272,,,,,
2.9149,10.361068725585938,9.428571428571429e-05,4.0,20,,,,,,,,,,
,,,4.0,20,2.637673854827881,0.20967741935483872,0.4408,140.669,2.269,,,,,
2.7816,9.709959030151367,9.285714285714286e-05,5.0,25,,,,,,,,,,
,,,5.0,25,2.5501151084899902,0.25806451612903225,0.4401,140.887,2.272,,,,,
2.6875,17.496427536010742,9.142857142857143e-05,6.0,30,,,,,,,,,,
,,,6.0,30,2.4506938457489014,0.27419354838709675,0.4405,140.758,2.27,,,,,
2.4485,7.161252021789551,9e-05,7.0,35,,,,,,,,,,
,,,7.0,35,2.2980287075042725,0.3064516129032258,0.4417,140.362,2.264,,,,,
2.2138,22.029935836791992,8.857142857142857e-05,8.0,40,,,,,,,,,,
,,,8.0,40,1.9974740743637085,0.46774193548387094,0.44,140.901,2.273,,,,,
1.9129,13.179083824157715,8.714285714285715e-05,9.0,45,,,,,,,,,,
,,,9.0,45,1.6596925258636475,0.6451612903225806,0.4397,141.021,2.275,,,,,
1.4301,8.680720329284668,8.571428571428571e-05,10.0,50,,,,,,,,,,
,,,10.0,50,1.5058568716049194,0.7580645161290323,0.4415,140.429,2.265,,,,,
1.1981,10.8533935546875,8.428571428571429e-05,11.0,55,,,,,,,,,,
,,,11.0,55,1.2698466777801514,0.7258064516129032,0.4422,140.22,2.262,,,,,
1.0119,10.403454780578613,8.285714285714287e-05,12.0,60,,,,,,,,,,
,,,12.0,60,1.2258375883102417,0.7580645161290323,0.4408,140.645,2.268,,,,,
0.8451,9.821800231933594,8.142857142857143e-05,13.0,65,,,,,,,,,,
,,,13.0,65,1.0708227157592773,0.7580645161290323,0.4411,140.551,2.267,,,,,
0.5809,3.8929474353790283,8e-05,14.0,70,,,,,,,,,,
,,,14.0,70,1.0770268440246582,0.6935483870967742,0.4415,140.426,2.265,,,,,
0.5184,7.009082794189453,7.857142857142858e-05,15.0,75,,,,,,,,,,
,,,15.0,75,0.9516852498054504,0.7903225806451613,0.4408,140.645,2.268,,,,,
0.4704,7.680109024047852,7.714285714285715e-05,16.0,80,,,,,,,,,,
,,,16.0,80,1.013924479484558,0.7419354838709677,0.4404,140.765,2.27,,,,,
0.3431,4.303920745849609,7.571428571428571e-05,17.0,85,,,,,,,,,,
,,,17.0,85,0.9608941674232483,0.7903225806451613,0.4422,140.213,2.261,,,,,
0.2688,5.2154083251953125,7.428571428571429e-05,18.0,90,,,,,,,,,,
,,,18.0,90,1.085662841796875,0.7419354838709677,0.442,140.268,2.262,,,,,
,,,18.0,90,,,,,,196.7665,96.764,1.779,4563152201023488.0,1.7216242339875962
