loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
3.1414,5.885723114013672,9.857142857142858e-05,1.0,9,,,,,,,,,,
,,,1.0,9,3.2056636810302734,0.14754098360655737,0.8741,69.789,2.288,,,,,
3.0276,5.94441032409668,9.714285714285715e-05,2.0,18,,,,,,,,,,
,,,2.0,18,2.977410316467285,0.14754098360655737,0.8734,69.843,2.29,,,,,
2.9757,6.161135673522949,9.571428571428573e-05,3.0,27,,,,,,,,,,
,,,3.0,27,3.032058000564575,0.06557377049180328,0.8718,69.968,2.294,,,,,
2.9449,5.761575222015381,9.428571428571429e-05,4.0,36,,,,,,,,,,
,,,4.0,36,2.982492685317993,0.14754098360655737,0.8708,70.048,2.297,,,,,
2.9497,4.749342918395996,9.285714285714286e-05,5.0,45,,,,,,,,,,
,,,5.0,45,2.9722073078155518,0.14754098360655737,0.8721,69.945,2.293,,,,,
2.9187,6.5959086418151855,9.142857142857143e-05,6.0,54,,,,,,,,,,
,,,6.0,54,2.9673774242401123,0.14754098360655737,0.8734,69.841,2.29,,,,,
2.9222,5.114407062530518,9e-05,7.0,63,,,,,,,,,,
,,,7.0,63,2.990410566329956,0.14754098360655737,0.8713,70.007,2.295,,,,,
2.914,5.522511959075928,8.857142857142857e-05,8.0,72,,,,,,,,,,
,,,8.0,72,2.974548816680908,0.14754098360655737,0.8733,69.848,2.29,,,,,
2.9215,7.1218953132629395,8.714285714285715e-05,9.0,81,,,,,,,,,,
,,,9.0,81,2.96981143951416,0.14754098360655737,0.8708,70.051,2.297,,,,,
2.9255,6.724937915802002,8.571428571428571e-05,10.0,90,,,,,,,,,,
,,,10.0,90,2.973430633544922,0.14754098360655737,0.875,69.715,2.286,,,,,
2.9174,6.702093601226807,8.428571428571429e-05,11.0,99,,,,,,,,,,
,,,11.0,99,2.972937822341919,0.14754098360655737,0.8727,69.896,2.292,,,,,
2.9483,6.213682651519775,8.285714285714287e-05,12.0,108,,,,,,,,,,
,,,12.0,108,2.965191125869751,0.14754098360655737,0.8694,70.166,2.301,,,,,
2.9083,5.778873443603516,8.142857142857143e-05,13.0,117,,,,,,,,,,
,,,13.0,117,2.96205472946167,0.14754098360655737,0.8697,70.138,2.3,,,,,
2.9219,6.180473327636719,8e-05,14.0,126,,,,,,,,,,
,,,14.0,126,2.9718563556671143,0.14754098360655737,0.869,70.199,2.302,,,,,
2.9385,4.779460906982422,7.857142857142858e-05,15.0,135,,,,,,,,,,
,,,15.0,135,2.9906954765319824,0.14754098360655737,0.9664,63.12,2.069,,,,,
2.8938,5.302577972412109,7.714285714285715e-05,16.0,144,,,,,,,,,,
,,,16.0,144,2.9798080921173096,0.14754098360655737,0.8696,70.15,2.3,,,,,
2.9169,6.130501747131348,7.571428571428571e-05,17.0,153,,,,,,,,,,
,,,17.0,153,2.968033790588379,0.14754098360655737,0.8711,70.027,2.296,,,,,
2.9333,7.172765731811523,7.428571428571429e-05,18.0,162,,,,,,,,,,
,,,18.0,162,2.9707846641540527,0.14754098360655737,0.8699,70.122,2.299,,,,,
2.9287,5.056127071380615,7.285714285714286e-05,19.0,171,,,,,,,,,,
,,,19.0,171,2.9666616916656494,0.14754098360655737,0.87,70.112,2.299,,,,,
2.9206,7.739039897918701,7.142857142857143e-05,20.0,180,,,,,,,,,,
,,,20.0,180,2.9655559062957764,0.14754098360655737,0.8706,70.07,2.297,,,,,
2.903,6.203616142272949,7e-05,21.0,189,,,,,,,,,,
,,,21.0,189,2.966252326965332,0.14754098360655737,0.87,70.116,2.299,,,,,
2.9256,5.4479193687438965,6.857142857142858e-05,22.0,198,,,,,,,,,,
,,,22.0,198,2.9443092346191406,0.14754098360655737,0.8701,70.11,2.299,,,,,
2.9131,6.581221103668213,6.714285714285714e-05,23.0,207,,,,,,,,,,
,,,23.0,207,2.9332516193389893,0.14754098360655737,0.8717,69.98,2.294,,,,,
2.9343,5.4995503425598145,6.571428571428571e-05,24.0,216,,,,,,,,,,
,,,24.0,216,2.9680724143981934,0.14754098360655737,0.8703,70.094,2.298,,,,,
2.9477,6.1794352531433105,6.428571428571429e-05,25.0,225,,,,,,,,,,
,,,25.0,225,2.986340045928955,0.14754098360655737,0.8694,70.166,2.301,,,,,
2.9364,5.972655773162842,6.285714285714286e-05,26.0,234,,,,,,,,,,
,,,26.0,234,2.98659348487854,0.14754098360655737,0.8707,70.061,2.297,,,,,
2.8988,7.122924327850342,6.142857142857143e-05,27.0,243,,,,,,,,,,
,,,27.0,243,2.9767041206359863,0.14754098360655737,0.8733,69.85,2.29,,,,,
2.8846,5.8927106857299805,6e-05,28.0,252,,,,,,,,,,
,,,28.0,252,2.9744277000427246,0.14754098360655737,0.8716,69.985,2.295,,,,,
2.9245,7.240009307861328,5.8571428571428575e-05,29.0,261,,,,,,,,,,
,,,29.0,261,2.9707729816436768,0.14754098360655737,0.8732,69.855,2.29,,,,,
2.9178,7.2580246925354,5.714285714285714e-05,30.0,270,,,,,,,,,,
,,,30.0,270,2.960087537765503,0.14754098360655737,0.8732,69.859,2.29,,,,,
2.9167,6.205288887023926,5.571428571428572e-05,31.0,279,,,,,,,,,,
,,,31.0,279,2.975955009460449,0.14754098360655737,0.8737,69.819,2.289,,,,,
2.8869,4.354676246643066,5.428571428571428e-05,32.0,288,,,,,,,,,,
,,,32.0,288,2.974848508834839,0.14754098360655737,0.8732,69.856,2.29,,,,,
2.897,6.9339070320129395,5.285714285714286e-05,33.0,297,,,,,,,,,,
,,,33.0,297,2.9734482765197754,0.14754098360655737,0.8734,69.842,2.29,,,,,
,,,33.0,297,,,,,,580.5112,32.919,1.085,8396535575780352.0,2.9319806981969765
