loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
3.2376,125.71392059326172,9.933333333333334e-06,1.0,33,,,,,,,,,,
,,,1.0,33,1.637193202972412,0.5694444444444444,1.7308,41.599,5.2,,,,,
1.1422,94.7767562866211,9.866666666666668e-06,2.0,66,,,,,,,,,,
,,,2.0,66,1.9685674905776978,0.4722222222222222,1.7411,41.353,5.169,,,,,
0.8584,46.91263198852539,9.800000000000001e-06,3.0,99,,,,,,,,,,
,,,3.0,99,1.7198939323425293,0.5555555555555556,1.7416,41.341,5.168,,,,,
0.6416,50.54438400268555,9.733333333333334e-06,4.0,132,,,,,,,,,,
,,,4.0,132,2.042349100112915,0.5833333333333334,1.7441,41.283,5.16,,,,,
0.5737,98.93264770507812,9.666666666666667e-06,5.0,165,,,,,,,,,,
,,,5.0,165,2.2923386096954346,0.5,1.7503,41.137,5.142,,,,,
0.4641,75.66014099121094,9.600000000000001e-06,6.0,198,,,,,,,,,,
,,,6.0,198,3.0314784049987793,0.4861111111111111,1.7397,41.386,5.173,,,,,
0.3639,36.5927734375,9.533333333333334e-06,7.0,231,,,,,,,,,,
,,,7.0,231,2.0282301902770996,0.5833333333333334,1.739,41.402,5.175,,,,,
0.3144,0.0013343060854822397,9.466666666666667e-06,8.0,264,,,,,,,,,,
,,,8.0,264,2.6208457946777344,0.5138888888888888,1.7469,41.216,5.152,,,,,
0.3027,0.023993125185370445,9.4e-06,9.0,297,,,,,,,,,,
,,,9.0,297,2.4338865280151367,0.5277777777777778,1.7425,41.319,5.165,,,,,
0.2525,28.204044342041016,9.333333333333334e-06,10.0,330,,,,,,,,,,
,,,10.0,330,2.710047721862793,0.5416666666666666,1.7474,41.204,5.151,,,,,
0.2532,23.494539260864258,9.266666666666667e-06,11.0,363,,,,,,,,,,
,,,11.0,363,2.182985782623291,0.5,1.747,41.214,5.152,,,,,
,,,11.0,363,,,,,,537.1762,73.16,9.215,1.1601500184772608e+16,0.7640497796134844
