loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
1.8806,29.128076553344727,9.933333333333334e-06,1.0,142,,,,,,,,,,
,,,1.0,142,1.2264240980148315,0.7216494845360825,7.3712,39.478,5.02,,,,,
0.8246,75.46317291259766,9.866666666666668e-06,2.0,284,,,,,,,,,,
,,,2.0,284,1.0573476552963257,0.7422680412371134,7.3426,39.632,5.039,,,,,
0.6722,8.111328125,9.800000000000001e-06,3.0,426,,,,,,,,,,
,,,3.0,426,1.1220760345458984,0.7869415807560137,7.1953,40.443,5.142,,,,,
0.4726,33.89599609375,9.733333333333334e-06,4.0,568,,,,,,,,,,
,,,4.0,568,1.1740849018096924,0.7800687285223368,7.3463,39.612,5.037,,,,,
0.426,32.77043533325195,9.666666666666667e-06,5.0,710,,,,,,,,,,
,,,5.0,710,1.1905717849731445,0.7800687285223368,7.364,39.516,5.024,,,,,
0.373,66.0250015258789,9.600000000000001e-06,6.0,852,,,,,,,,,,
,,,6.0,852,1.4640001058578491,0.7731958762886598,7.3701,39.484,5.02,,,,,
0.3035,0.0001797827862901613,9.533333333333334e-06,7.0,994,,,,,,,,,,
,,,7.0,994,1.1697943210601807,0.7903780068728522,7.3493,39.596,5.035,,,,,
0.2972,34.53141403198242,9.466666666666667e-06,8.0,1136,,,,,,,,,,
,,,8.0,1136,1.4724570512771606,0.7972508591065293,7.2349,40.222,5.114,,,,,
0.291,0.004646508023142815,9.4e-06,9.0,1278,,,,,,,,,,
,,,9.0,1278,1.1614785194396973,0.7938144329896907,7.2698,40.029,5.09,,,,,
0.2551,0.004526568576693535,9.333333333333334e-06,10.0,1420,,,,,,,,,,
,,,10.0,1420,1.112795114517212,0.7869415807560137,7.1756,40.554,5.156,,,,,
0.2473,0.002884101355448365,9.266666666666667e-06,11.0,1562,,,,,,,,,,
,,,11.0,1562,1.2083991765975952,0.7972508591065293,7.3275,39.713,5.049,,,,,
0.2313,0.0627230852842331,9.200000000000002e-06,12.0,1704,,,,,,,,,,
,,,12.0,1704,1.1250649690628052,0.7835051546391752,7.2323,40.236,5.116,,,,,
,,,12.0,1704,,,,,,1928.0227,87.914,11.048,5.458716688121856e+16,0.5228579906230801
